[INFO] [1782346133.950738533] [icp_node]: ICP Node started
[INFO] [1782346139.420557058] [icp_node]: Cloud size: 80 points
[INFO] [1782346139.420672589] [icp_node]: First frame stored
[INFO] [1782346139.462417928] [icp_node]: Cloud size: 77 points
[INFO] [1782346139.463400775] [icp_node]: ICP converged, score: 0.000769
[INFO] [1782346139.501364470] [icp_node]: Cloud size: 75 points
[INFO] [1782346139.502009081] [icp_node]: ICP converged, score: 0.000410
[INFO] [1782346139.548213948] [icp_node]: Cloud size: 75 points
[INFO] [1782346139.548882821] [icp_node]: ICP converged, score: 0.000648
[INFO] [1782346139.575302708] [icp_node]: Cloud size: 75 points
[INFO] [1782346139.576022709] [icp_node]: ICP converged, score: 0.000321
[INFO] [1782346139.610962522] [icp_node]: Cloud size: 77 points
[INFO] [1782346139.611576974] [icp_node]: ICP converged, score: 0.000770
[INFO] [1782346139.657730394] [icp_node]: Cloud size: 76 points
[INFO] [1782346139.658369040] [icp_node]: ICP converged, score: 0.000093
[INFO] [1782346139.687833462] [icp_node]: Cloud size: 75 points
[INFO] [1782346139.688527381] [icp_node]: ICP converged, score: 0.001496
[INFO] [1782346139.725790197] [icp_node]: Cloud size: 77 points
[INFO] [1782346139.726643737] [icp_node]: ICP converged, score: 0.002136
[INFO] [1782346139.773583389] [icp_node]: Cloud size: 76 points
[INFO] [1782346139.774388143] [icp_node]: ICP converged, score: 0.001935
[INFO] [1782346139.800957002] [icp_node]: Cloud size: 78 points
[INFO] [1782346139.801631044] [icp_node]: ICP converged, score: 0.005013
[INFO] [1782346139.835593304] [icp_node]: Cloud size: 78 points
[INFO] [1782346139.836380109] [icp_node]: ICP converged, score: 0.000312
[INFO] [1782346139.876243420] [icp_node]: Cloud size: 79 points
[INFO] [1782346139.876902592] [icp_node]: ICP converged, score: 0.000327
[INFO] [1782346139.912791094] [icp_node]: Cloud size: 76 points
[INFO] [1782346139.913475166] [icp_node]: ICP converged, score: 0.000352
[INFO] [1782346139.950203820] [icp_node]: Cloud size: 75 points
[INFO] [1782346139.950829939] [icp_node]: ICP converged, score: 0.001190
[INFO] [1782346139.983728036] [icp_node]: Cloud size: 80 points
[INFO] [1782346139.984419292] [icp_node]: ICP converged, score: 0.005775
[INFO] [1782346140.030211744] [icp_node]: Cloud size: 79 points
[INFO] [1782346140.030993601] [icp_node]: ICP converged, score: 0.001788
[INFO] [1782346140.055628676] [icp_node]: Cloud size: 77 points
[INFO] [1782346140.056394442] [icp_node]: ICP converged, score: 0.001045
[INFO] [1782346140.102924911] [icp_node]: Cloud size: 78 points
[INFO] [1782346140.103581488] [icp_node]: ICP converged, score: 0.000763
[INFO] [1782346140.133177018] [icp_node]: Cloud size: 80 points
[INFO] [1782346140.133840740] [icp_node]: ICP converged, score: 0.002029
[INFO] [1782346140.156518902] [icp_node]: Cloud size: 84 points
[INFO] [1782346140.157176922] [icp_node]: ICP converged, score: 0.004148
[INFO] [1782346140.203489584] [icp_node]: Cloud size: 83 points
[INFO] [1782346140.204179156] [icp_node]: ICP converged, score: 0.000978
[INFO] [1782346140.228934573] [icp_node]: Cloud size: 82 points
[INFO] [1782346140.229685488] [icp_node]: ICP converged, score: 0.001931
[INFO] [1782346140.264278592] [icp_node]: Cloud size: 80 points
[INFO] [1782346140.264907383] [icp_node]: ICP converged, score: 0.004759
[INFO] [1782346140.301137306] [icp_node]: Cloud size: 80 points
[INFO] [1782346140.301781414] [icp_node]: ICP converged, score: 0.003579
[INFO] [1782346140.340055076] [icp_node]: Cloud size: 80 points
[INFO] [1782346140.340703395] [icp_node]: ICP converged, score: 0.001867
[INFO] [1782346140.373078222] [icp_node]: Cloud size: 76 points
[INFO] [1782346140.373806462] [icp_node]: ICP converged, score: 0.000836
[INFO] [1782346140.413605314] [icp_node]: Cloud size: 77 points
[INFO] [1782346140.414250738] [icp_node]: ICP converged, score: 0.002349
[INFO] [1782346140.450184696] [icp_node]: Cloud size: 79 points
[INFO] [1782346140.450830207] [icp_node]: ICP converged, score: 0.002494
[INFO] [1782346140.487788943] [icp_node]: Cloud size: 80 points
[INFO] [1782346140.488415178] [icp_node]: ICP converged, score: 0.001437
[INFO] [1782346140.523033279] [icp_node]: Cloud size: 79 points
[INFO] [1782346140.523653647] [icp_node]: ICP converged, score: 0.000490
[INFO] [1782346140.571852284] [icp_node]: Cloud size: 81 points
[INFO] [1782346140.572528737] [icp_node]: ICP converged, score: 0.001911
[INFO] [1782346140.595326582] [icp_node]: Cloud size: 75 points
[INFO] [1782346140.596008216] [icp_node]: ICP converged, score: 0.001143
[INFO] [1782346140.631258265] [icp_node]: Cloud size: 73 points
[INFO] [1782346140.631857817] [icp_node]: ICP converged, score: 0.000744
[INFO] [1782346140.677499865] [icp_node]: Cloud size: 67 points
[INFO] [1782346140.678165011] [icp_node]: ICP converged, score: 0.000611
[INFO] [1782346140.703583791] [icp_node]: Cloud size: 64 points
[INFO] [1782346140.704171861] [icp_node]: ICP converged, score: 0.000512
[INFO] [1782346140.751140288] [icp_node]: Cloud size: 65 points
[INFO] [1782346140.751847200] [icp_node]: ICP converged, score: 0.000960
[INFO] [1782346140.777987773] [icp_node]: Cloud size: 66 points
[INFO] [1782346140.778567691] [icp_node]: ICP converged, score: 0.001977
[INFO] [1782346140.822584032] [icp_node]: Cloud size: 67 points
[INFO] [1782346140.823225031] [icp_node]: ICP converged, score: 0.001404
[INFO] [1782346140.856897595] [icp_node]: Cloud size: 67 points
[INFO] [1782346140.857539592] [icp_node]: ICP converged, score: 0.000175
[INFO] [1782346140.885628157] [icp_node]: Cloud size: 68 points
[INFO] [1782346140.886291307] [icp_node]: ICP converged, score: 0.000171
[INFO] [1782346140.925957977] [icp_node]: Cloud size: 69 points
[INFO] [1782346140.926587610] [icp_node]: ICP converged, score: 0.001303
[INFO] [1782346140.971843148] [icp_node]: Cloud size: 68 points
[INFO] [1782346140.972538751] [icp_node]: ICP converged, score: 0.000642
[INFO] [1782346140.998646718] [icp_node]: Cloud size: 70 points
[INFO] [1782346140.999247267] [icp_node]: ICP converged, score: 0.003432
[INFO] [1782346141.034105163] [icp_node]: Cloud size: 68 points
[INFO] [1782346141.034707503] [icp_node]: ICP converged, score: 0.005251
[INFO] [1782346141.082772487] [icp_node]: Cloud size: 71 points
[INFO] [1782346141.083473774] [icp_node]: ICP converged, score: 0.001914
[INFO] [1782346141.107382681] [icp_node]: Cloud size: 70 points
[INFO] [1782346141.107991092] [icp_node]: ICP converged, score: 0.000778
[INFO] [1782346141.140359123] [icp_node]: Cloud size: 71 points
[INFO] [1782346141.140961764] [icp_node]: ICP converged, score: 0.000423
[INFO] [1782346141.185424001] [icp_node]: Cloud size: 72 points
[INFO] [1782346141.186251139] [icp_node]: ICP converged, score: 0.000138
[INFO] [1782346141.212111168] [icp_node]: Cloud size: 75 points
[INFO] [1782346141.212783449] [icp_node]: ICP converged, score: 0.001682
[INFO] [1782346141.257425193] [icp_node]: Cloud size: 74 points
[INFO] [1782346141.258023158] [icp_node]: ICP converged, score: 0.000147
[INFO] [1782346141.283991184] [icp_node]: Cloud size: 70 points
[INFO] [1782346141.284633180] [icp_node]: ICP converged, score: 0.000284
[INFO] [1782346141.329507321] [icp_node]: Cloud size: 74 points
[INFO] [1782346141.330100328] [icp_node]: ICP converged, score: 0.001316
[INFO] [1782346141.359666019] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.360293765] [icp_node]: ICP converged, score: 0.004341
[INFO] [1782346141.403836037] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.404527265] [icp_node]: ICP converged, score: 0.002306
[INFO] [1782346141.425936788] [icp_node]: Cloud size: 81 points
[INFO] [1782346141.426593027] [icp_node]: ICP converged, score: 0.001044
[INFO] [1782346141.469870730] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.470609233] [icp_node]: ICP converged, score: 0.001786
[INFO] [1782346141.501107175] [icp_node]: Cloud size: 84 points
[INFO] [1782346141.501825995] [icp_node]: ICP converged, score: 0.001513
[INFO] [1782346141.544259056] [icp_node]: Cloud size: 81 points
[INFO] [1782346141.545188587] [icp_node]: ICP converged, score: 0.000704
[INFO] [1782346141.593308340] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.594005570] [icp_node]: ICP converged, score: 0.000930
[INFO] [1782346141.617802372] [icp_node]: Cloud size: 80 points
[INFO] [1782346141.618458853] [icp_node]: ICP converged, score: 0.000840
[INFO] [1782346141.656122109] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.656797884] [icp_node]: ICP converged, score: 0.000388
[INFO] [1782346141.690549116] [icp_node]: Cloud size: 83 points
[INFO] [1782346141.691169222] [icp_node]: ICP converged, score: 0.002276
[INFO] [1782346141.723333910] [icp_node]: Cloud size: 83 points
[INFO] [1782346141.724030201] [icp_node]: ICP converged, score: 0.001139
[INFO] [1782346141.759079473] [icp_node]: Cloud size: 80 points
[INFO] [1782346141.759714925] [icp_node]: ICP converged, score: 0.000599
[INFO] [1782346141.795792306] [icp_node]: Cloud size: 80 points
[INFO] [1782346141.796534807] [icp_node]: ICP converged, score: 0.002929
[INFO] [1782346141.837187171] [icp_node]: Cloud size: 79 points
[INFO] [1782346141.837850535] [icp_node]: ICP converged, score: 0.001106
[INFO] [1782346141.870461090] [icp_node]: Cloud size: 83 points
[INFO] [1782346141.871147815] [icp_node]: ICP converged, score: 0.007551
[INFO] [1782346141.906665076] [icp_node]: Cloud size: 83 points
[INFO] [1782346141.907688479] [icp_node]: ICP converged, score: 0.001389
[INFO] [1782346141.942664424] [icp_node]: Cloud size: 86 points
[INFO] [1782346141.943573032] [icp_node]: ICP converged, score: 0.005403
[INFO] [1782346141.980057302] [icp_node]: Cloud size: 89 points
[INFO] [1782346141.980814877] [icp_node]: ICP converged, score: 0.001420
[INFO] [1782346142.019146520] [icp_node]: Cloud size: 89 points
[INFO] [1782346142.019882206] [icp_node]: ICP converged, score: 0.003097
[INFO] [1782346142.055918556] [icp_node]: Cloud size: 94 points
[INFO] [1782346142.057023835] [icp_node]: ICP converged, score: 0.004423
[INFO] [1782346142.094552392] [icp_node]: Cloud size: 88 points
[INFO] [1782346142.095357960] [icp_node]: ICP converged, score: 0.003021
[INFO] [1782346142.142055993] [icp_node]: Cloud size: 87 points
[INFO] [1782346142.142806565] [icp_node]: ICP converged, score: 0.002119
[INFO] [1782346142.168986267] [icp_node]: Cloud size: 90 points
[INFO] [1782346142.169703059] [icp_node]: ICP converged, score: 0.003963
[INFO] [1782346142.220879738] [icp_node]: Cloud size: 96 points
[INFO] [1782346142.221662746] [icp_node]: ICP converged, score: 0.002012
[INFO] [1782346142.257260450] [icp_node]: Cloud size: 96 points
[INFO] [1782346142.258027846] [icp_node]: ICP converged, score: 0.001573
[INFO] [1782346142.283234360] [icp_node]: Cloud size: 97 points
[INFO] [1782346142.283961867] [icp_node]: ICP converged, score: 0.001117
[INFO] [1782346142.319821503] [icp_node]: Cloud size: 99 points
[INFO] [1782346142.320568262] [icp_node]: ICP converged, score: 0.000413
[INFO] [1782346142.368267628] [icp_node]: Cloud size: 96 points
[INFO] [1782346142.369054227] [icp_node]: ICP converged, score: 0.000428
[INFO] [1782346142.397936897] [icp_node]: Cloud size: 100 points
[INFO] [1782346142.399093604] [icp_node]: ICP converged, score: 0.001176
[INFO] [1782346142.435429374] [icp_node]: Cloud size: 101 points
[INFO] [1782346142.436283661] [icp_node]: ICP converged, score: 0.001097
[INFO] [1782346142.473471523] [icp_node]: Cloud size: 102 points
[INFO] [1782346142.474327978] [icp_node]: ICP converged, score: 0.001028
[INFO] [1782346142.512876963] [icp_node]: Cloud size: 102 points
[INFO] [1782346142.514087129] [icp_node]: ICP converged, score: 0.000804
[INFO] [1782346142.550748766] [icp_node]: Cloud size: 104 points
[INFO] [1782346142.551625121] [icp_node]: ICP converged, score: 0.000903
[INFO] [1782346142.589567774] [icp_node]: Cloud size: 103 points
[INFO] [1782346142.590363782] [icp_node]: ICP converged, score: 0.000824
[INFO] [1782346142.635558557] [icp_node]: Cloud size: 101 points
[INFO] [1782346142.636717258] [icp_node]: ICP converged, score: 0.000888
[INFO] [1782346142.672371685] [icp_node]: Cloud size: 94 points
