[INFO] [1782345871.627327506] [icp_node]: ICP Node started
[INFO] [1782345877.002919758] [icp_node]: Cloud size: 89 points
[INFO] [1782345877.003070167] [icp_node]: First frame stored
[INFO] [1782345877.027577141] [icp_node]: Cloud size: 88 points
[INFO] [1782345877.028578308] [icp_node]: ICP converged, score: 0.001038
[INFO] [1782345877.063010266] [icp_node]: Cloud size: 92 points
[INFO] [1782345877.063667317] [icp_node]: ICP converged, score: 0.002470
[INFO] [1782345877.093250146] [icp_node]: Cloud size: 89 points
[INFO] [1782345877.093906025] [icp_node]: ICP converged, score: 0.000982
[INFO] [1782345877.121168948] [icp_node]: Cloud size: 90 points
[INFO] [1782345877.121853798] [icp_node]: ICP converged, score: 0.002788
[INFO] [1782345877.149588229] [icp_node]: Cloud size: 91 points
[INFO] [1782345877.150233095] [icp_node]: ICP converged, score: 0.001291
[INFO] [1782345877.179962681] [icp_node]: Cloud size: 88 points
[INFO] [1782345877.180647832] [icp_node]: ICP converged, score: 0.000425
[INFO] [1782345877.208573724] [icp_node]: Cloud size: 88 points
[INFO] [1782345877.209327124] [icp_node]: ICP converged, score: 0.000678
[INFO] [1782345877.239679554] [icp_node]: Cloud size: 84 points
[INFO] [1782345877.240309542] [icp_node]: ICP converged, score: 0.000548
[INFO] [1782345877.267568469] [icp_node]: Cloud size: 85 points
[INFO] [1782345877.268220715] [icp_node]: ICP converged, score: 0.001068
[INFO] [1782345877.297165750] [icp_node]: Cloud size: 86 points
[INFO] [1782345877.297803622] [icp_node]: ICP converged, score: 0.001063
[INFO] [1782345877.329171871] [icp_node]: Cloud size: 85 points
[INFO] [1782345877.329805897] [icp_node]: ICP converged, score: 0.001711
[INFO] [1782345877.363554902] [icp_node]: Cloud size: 81 points
[INFO] [1782345877.364196958] [icp_node]: ICP converged, score: 0.000423
[INFO] [1782345877.396468154] [icp_node]: Cloud size: 82 points
[INFO] [1782345877.397105610] [icp_node]: ICP converged, score: 0.000874
[INFO] [1782345877.431066715] [icp_node]: Cloud size: 80 points
[INFO] [1782345877.431661193] [icp_node]: ICP converged, score: 0.000630
