[INFO] [1782345744.576915997] [icp_node]: ICP Node started
[INFO] [1782345751.807298237] [icp_node]: Cloud size: 131 points
[INFO] [1782345751.807461619] [icp_node]: First frame stored
[INFO] [1782345751.851510501] [icp_node]: Cloud size: 129 points
[INFO] [1782345751.852853966] [icp_node]: ICP converged, score: 0.005329
[INFO] [1782345751.892064869] [icp_node]: Cloud size: 130 points
[INFO] [1782345751.893069187] [icp_node]: ICP converged, score: 0.015769
[INFO] [1782345751.925293589] [icp_node]: Cloud size: 127 points
[INFO] [1782345751.926231995] [icp_node]: ICP converged, score: 0.002217
[INFO] [1782345751.958768966] [icp_node]: Cloud size: 119 points
[INFO] [1782345751.959615974] [icp_node]: ICP converged, score: 0.001231
[INFO] [1782345751.992326421] [icp_node]: Cloud size: 116 points
[INFO] [1782345751.993286165] [icp_node]: ICP converged, score: 0.007182
[INFO] [1782345752.025048657] [icp_node]: Cloud size: 112 points
[INFO] [1782345752.025852001] [icp_node]: ICP converged, score: 0.004654
[INFO] [1782345752.047575111] [icp_node]: Cloud size: 116 points
[INFO] [1782345752.048351852] [icp_node]: ICP converged, score: 0.005268
[INFO] [1782345752.092521107] [icp_node]: Cloud size: 115 points
[INFO] [1782345752.093429593] [icp_node]: ICP converged, score: 0.004219
[INFO] [1782345752.125872409] [icp_node]: Cloud size: 112 points
[INFO] [1782345752.126790978] [icp_node]: ICP converged, score: 0.005688
[INFO] [1782345752.158329354] [icp_node]: Cloud size: 97 points
[INFO] [1782345752.159227256] [icp_node]: ICP converged, score: 0.002859
[INFO] [1782345752.192697144] [icp_node]: Cloud size: 95 points
[INFO] [1782345752.193781622] [icp_node]: ICP converged, score: 0.002121
[INFO] [1782345752.218349293] [icp_node]: Cloud size: 97 points
[INFO] [1782345752.219249880] [icp_node]: ICP converged, score: 0.006523
[INFO] [1782345752.262178452] [icp_node]: Cloud size: 95 points
[INFO] [1782345752.263029006] [icp_node]: ICP converged, score: 0.002909
[INFO] [1782345752.288901803] [icp_node]: Cloud size: 80 points
[INFO] [1782345752.289560250] [icp_node]: ICP converged, score: 0.001347
[INFO] [1782345752.332895349] [icp_node]: Cloud size: 80 points
[INFO] [1782345752.333955028] [icp_node]: ICP converged, score: 0.004116
[INFO] [1782345752.366582361] [icp_node]: Cloud size: 79 points
[INFO] [1782345752.367722196] [icp_node]: ICP converged, score: 0.002925
[INFO] [1782345752.398945853] [icp_node]: Cloud size: 81 points
[INFO] [1782345752.399719475] [icp_node]: ICP converged, score: 0.001729
[INFO] [1782345752.431653160] [icp_node]: Cloud size: 80 points
[INFO] [1782345752.432321628] [icp_node]: ICP converged, score: 0.000676
[INFO] [1782345752.466218151] [icp_node]: Cloud size: 82 points
[INFO] [1782345752.467192461] [icp_node]: ICP converged, score: 0.001577
[INFO] [1782345752.503281342] [icp_node]: Cloud size: 84 points
[INFO] [1782345752.504027898] [icp_node]: ICP converged, score: 0.003269
[INFO] [1782345752.525618632] [icp_node]: Cloud size: 84 points
[INFO] [1782345752.526298407] [icp_node]: ICP converged, score: 0.001517
[INFO] [1782345752.557918068] [icp_node]: Cloud size: 84 points
